OrderID,OrderDate,CustomerName,Email,Product,Category,Quantity,UnitPrice,TotalAmount,PaymentMethod,City
ORD1467,2026/01/14,Jessica Howard,duane97@example.org,Keyboard,Accessories,6,36574,219444,Net Banking,Chennai
ORD1468,04-Jun-2026,Randy Robertson,tracythomas@example.com,Phone,Electronics,1,13521,13521,UPI,Mumbai
ORD1469,03-06-2025,Meghan Wood PhD,kyle77@example.net,Tablet,Accessories,3,39814,119442,UPI,Pune
ORD1470,12/06/2024,Natalie Russell,fcabrera@example.org,Printer,Accessories,8,62425,499400,Cash,Chennai
ORD1471,27-Oct-2024,Melissa Shaw,reynoldsrussell@example.org,Monitor,Electronics,3,9236,27708,Debit Card,Chennai
ORD1472,Dec 07 2024,Tasha Smith,collinskathleen@example.com,Keyboard,Accessories,5,19421,97105,UPI,Pune
ORD1473,2025/07/06,Ms. Sheila Duncan,carrillowilliam@example.net,Router,Electronics,7,24750,173250,UPI,Chennai
ORD1474,01/11/2025,Catherine Garcia,kenneth77@example.org,Mouse,Electronics,4,77899,311596,UPI,Pune
ORD1475,11-Dec-2024,Nicole Moore,pamela43@example.net,Keyboard,Office,4,31375,125500,Debit Card,Pune
ORD1476,2024-08-23,George Sanders,andrewsjoseph@example.org,Laptop,Accessories,9,34025,306225,Cash,Bangalore
ORD1477,02/05/2025,Ryan Nichols,psmith@example.org,Keyboard,Electronics,1,4063,4063,Debit Card,Chennai
ORD1478,05-Jul-2025,Bruce Weaver,frenchdiane@example.com,Phone,Accessories,10,64551,645510,Debit Card,Mumbai
ORD1479,Jan 14 2025,Kevin Walker,cobbanthony@example.net,Phone,Accessories,2,51879,103758,Net Banking,Bangalore
ORD1480,05-27-2026,Michelle Stafford,jessicacarroll@example.net,Keyboard,Office,5,52607,263035,Cash,Pune
ORD1481,02/01/2025,Justin Anderson,collinstravis@example.com,Mouse,Electronics,2,38465,76930,Credit Card,Mumbai
ORD1482,Jun 17 2025,Hannah Everett,sandraross@example.net,Router,Accessories,10,18853,188530,Net Banking,Hyderabad
ORD1483,2025/03/21,Emily Schroeder,bhowell@example.net,Monitor,Office,10,28389,283890,Credit Card,Mumbai
ORD1484,06-09-2026,Mike Rice,currydarren@example.org,Laptop,Office,1,5812,5812,UPI,Bangalore
ORD1485,09-10-2024,Jeff Hernandez,ypayne@example.org,Keyboard,Electronics,7,58361,408527,UPI,Chennai
ORD1486,04/09/2024,Janice Lowery,ocarroll@example.org,Keyboard,Office,9,12652,113868,Net Banking,Pune
ORD1487,2025-04-02,John Spencer,mblanchard@example.net,Mouse,Office,7,68237,477659,Credit Card,Bangalore
ORD1488,Apr 06 2025,Dawn Johnson,ramirezlisa@example.com,Mouse,Electronics,6,22325,133950,Debit Card,Pune
ORD1489,2025-07-21,Kristin Young,dakota08@example.com,Printer,Accessories,10,48371,483710,Net Banking,Bangalore
ORD1490,2025/01/25,Gina Morrison,combsjoshua@example.com,Monitor,Electronics,1,70236,70236,Cash,Hyderabad
ORD1491,10-Nov-2025,Andrew Lin,briannelson@example.org,Tablet,Office,4,38746,154984,Debit Card,Chennai
ORD1492,08-21-2024,Amy Scott,lweber@example.org,Monitor,Accessories,9,13242,119178,Debit Card,Delhi
ORD1493,28-Dec-2025,James Wheeler,hunterjohn@example.net,Printer,Office,2,46968,93936,Cash,Bangalore
ORD1494,09-Feb-2026,Bryan Wilcox,pwatson@example.org,Mouse,Office,2,11212,22424,Debit Card,Delhi
ORD1495,2025/07/16,Chelsey Booth,elizabethbishop@example.org,Keyboard,Office,7,10267,71869,Credit Card,Delhi
ORD1496,18-Aug-2024,Miguel Wilson,adamsjustin@example.com,Mouse,Electronics,7,7739,54173,Net Banking,Hyderabad
ORD1497,08-Nov-2024,Julie Howard,stacy10@example.org,Laptop,Accessories,3,71827,215481,Credit Card,Chennai
ORD1498,02-07-2025,Cassandra Weeks,xwalsh@example.org,Printer,Accessories,7,18845,131915,Cash,Delhi
ORD1499,04-Jan-2025,Amy Hays,vickithomas@example.com,Laptop,Office,7,57617,403319,UPI,Mumbai
ORD1000,12/11/2025,Hector Smith,jesse77@example.org,Router,Electronics,2,40582,81164,Cash,Chennai
ORD1001,2025-07-17,Leah Welch,tanyajones@example.com,Printer,Office,3,27257,81771,Debit Card,Bangalore
ORD1002,16/07/2025,Anne Brooks,alexandersmith@example.com,Tablet,Office,6,78201,469206,Cash,Bangalore
ORD1003,07-Sep-2024,Margaret Williams,jesusharris@example.net,Mouse,Office,5,31518,157590,Credit Card,Bangalore
ORD1004,12-20-2025,Laura Nichols,chris11@example.net,Keyboard,Office,6,7615,45690,Cash,Pune
